brand,model,year,body_type,transmission,fuel_type,kilometers,color,seats,interior,payment_option,area,city,date_posted_category,price
Daewoo,Nubira,2008.0,Sedan,Manual,Benzine,175000.0,Black,5.0,Full Leather,Cash,El Khamayel Compound,Sheikh Zayed,Less than a day,240000
Honda,Other,2017.0,Sedan,Automatic,Hybrid,13000.0,White,5.0,Full Leather,Cash,Panorama El Shorouk,Shorouk City,Older than a week,1600000
Mitsubishi,Lancer,2017.0,Sedan,Automatic,Benzine,67000.0,White,5.0,Velour,Cash,Aga,Dakahlia,Older than a week,890000
Seat,Ibiza,2020.0,Hatchback,Automatic,Benzine,100000.0,Blue- Navy Blue,5.0,Full Leather,Cash,6th of October,Giza,Older than a week,820000
Seat,Leon,2024.0,Hatchback,Automatic,Benzine,115500.0,White,5.0,Full Leather,Installments,Mansura,Dakahlia,Less than a day,1500000
Skoda,Octavia,1998.0,Sedan,Automatic,Benzine,260000.0,Burgundy,4.0,Full Leather,Cash,Mahalla al-Kobra,Gharbia,Older than a week,330000
Ssang Yong,Torres,2025.0,SUV,Automatic,Benzine,115500.0,Green,5.0,Cloth,Cash or Installment,Heliopolis,Cairo,Less than a day,1850000
Renault,Duster,2019.0,SUV,Automatic,Benzine,202000.0,Blue- Navy Blue,5.0,Cloth,Cash,5th Settlement,New Cairo,This week,700000
Skoda,Kodiaq,2025.0,SUV,Automatic,Benzine,115500.0,Gold,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,This week,2700000
Seat,Ateca,2025.0,SUV,Automatic,Benzine,115500.0,Blue- Navy Blue,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,This week,1720000
Audi,Q7,2025.0,4X4,Automatic,Benzine,115500.0,Blue- Navy Blue,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,Older than a week,5699000
Daewoo,Lanos,2002.0,Sedan,Manual,Benzine,265000.0,Black,4.0,Full Leather,Cash,Badr City,Cairo,Older than a week,230000
Jeep,Grand Cherokee,2018.0,4X4,Automatic,Benzine,149000.0,Black,5.0,Full Leather,Cash,5th Settlement,New Cairo,Less than a day,2400000
Mercedes-Benz,CLA 200,2025.0,Sedan,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash,5th Settlement,New Cairo,Older than a week,3330000
Speranza,Tiggo,2013.0,SUV,Manual,Benzine,125000.0,Silver,5.0,Full Leather,Cash,Mahalla al-Kobra,Gharbia,This week,430000
Mercedes-Benz,GLA 200,2019.0,Hatchback,Automatic,Benzine,89000.0,Silver,5.0,Cloth,Cash,5th Settlement,New Cairo,Less than a day,1600000
Daewoo,Lanos,2004.0,Sedan,Manual,Benzine,325000.0,White,5.0,Part Leather,Cash,Haram,Giza,This week,270000
Peugeot,3008,2025.0,4X4,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash,New Cairo,Cairo,Older than a week,2150000
Renault,Clio,2004.0,Sedan,Manual,Benzine,185.0,Blue- Navy Blue,5.0,Full Leather,Cash,Qaleen,Kafr al-Sheikh,This week,220000
Zeekr,7X,2025.0,SUV,Automatic,Electric,115500.0,Blue- Navy Blue,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,Older than a week,3225000
Mercedes-Benz,C180,2023.0,Sedan,Automatic,Benzine,14000.0,Gray,4.0,Full Leather,Cash,Haram,Giza,Older than a week,3200000
Fiat,Siena,2000.0,Sedan,Manual,Benzine,165000.0,Silver,4.0,Full Leather,Cash,Ard El Lewa,Giza,Older than a week,165000
BMW,320,2015.0,Sedan,Automatic,Benzine,220000.0,Black,4.0,Full Leather,Cash,Sheraton,Cairo,This week,1500000
Volkswagen,Tiguan,2025.0,SUV,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash or Installment,Nasr City,Cairo,This week,2550000
MG,MG 5,2022.0,Sedan,Automatic,Benzine,68000.0,Beige,5.0,Full Leather,Cash,Heliopolis,Cairo,Older than a week,780000
Fiat,Punto,1995.0,Hatchback,Manual,Benzine,190000.0,Blue- Navy Blue,4.0,Other,Cash,Nasr City,Cairo,Less than a day,155000
Fiat,128,1988.0,Sedan,Manual,Benzine,1.0,Beige,5.0,Full Leather,Cash,Ard El Lewa,Giza,Older than a week,50000
MG,MG 6,2021.0,Sedan,Automatic,Benzine,45000.0,Silver,5.0,Full Leather,Cash,Minya al-Qamh,Sharqia,Less than a day,800000
Daihatsu,Sirion,1999.0,Hatchback,Automatic,Benzine,210000.0,Gray,4.0,Other,Cash,Ma'sara,Cairo,Older than a week,230000
Volkswagen,Touran,2011.0,Hatchback,Automatic,Benzine,240.0,Silver,7.0,Full Leather,Cash,Giza District,Giza,Less than a day,800000
Daewoo,Nubira,2008.0,Sedan,Manual,Benzine,250000.0,Blue- Navy Blue,4.0,Full Leather,Cash,Zawya al-Hamra,Cairo,Less than a day,230000
Nissan,Sunny,2026.0,Sedan,Automatic,Benzine,115500.0,Silver,5.0,Cloth,Installments,Sheikh Zayed,Giza,This week,725000
Skoda,Octavia,2021.0,Sedan,Automatic,Benzine,84000.0,Red,4.0,Full Leather,Cash,Nasr City,Cairo,This week,1550000
Audi,Q3,2020.0,SUV,Automatic,Benzine,130000.0,Gray,5.0,Full Leather,Cash,14th District,Sheikh Zayed,This week,1550000
Mercedes-Benz,E200,2021.0,Sedan,Automatic,Benzine,33000.0,Black,5.0,Full Leather,Cash,Sheikh Zayed,Giza,Less than a day,3700000
Chevrolet,Lanos,2011.0,Sedan,Manual,Benzine,300000.0,Silver,4.0,Cloth,Cash,Ain Shams,Cairo,Older than a week,290000
Nissan,Sentra,2020.0,Sedan,Automatic,Benzine,130000.0,Gray,5.0,Full Leather,Cash,6th of October,Giza,This week,680000
Hyundai,Excel,1996.0,Sedan,Manual,Benzine,300000.0,Silver,4.0,Full Leather,Cash,Markaz al-Giza,Giza,Older than a week,135000
Mercedes-Benz,GLC 43,2020.0,SUV,Automatic,Benzine,60000.0,Black,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,This week,4150000
Chevrolet,Cruze,2010.0,Sedan,Automatic,Benzine,258000.0,Black,5.0,Full Leather,Cash,Rehab City Compound,New Cairo,This week,400000
Hyundai,Elantra,2026.0,Sedan,Automatic,Benzine,115500.0,Silver,5.0,Full Leather,Cash or Installment,Nasr City,Cairo,Older than a week,1025000
Renault,Megane,2006.0,Sedan,Automatic,Benzine,200000.0,Blue- Navy Blue,5.0,Full Leather,Cash,Abasiya,Cairo,Older than a week,300000
Chevrolet,Aveo,2008.0,Sedan,Automatic,Benzine,240000.0,Silver,5.0,Full Leather,Cash,Imbaba,Giza,Less than a day,330000
Peugeot,301,2016.0,Sedan,Automatic,Benzine,167000.0,Black,5.0,Cloth,Cash,12th District,Sheikh Zayed,Older than a week,490000
Mercedes-Benz,E200,2025.0,Sedan,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash or Installment,Heliopolis,Cairo,This week,5750000
Speranza,A213,2008.0,Sedan,Manual,Benzine,211000.0,Silver,5.0,Full Leather,Cash,Haram,Giza,This week,170000
Baic,Other,2016.0,Sedan,Manual,Benzine,140000.0,Gray,5.0,Full Leather,Cash,Nasr City,Cairo,This week,290000
Nissan,Sunny,2010.0,Sedan,Automatic,Benzine,306.0,Black,5.0,Full Leather,Cash,Sakan Masr,Badr City,Older than a week,410000
Renault,Logan,2013.0,Sedan,Manual,Benzine,240000.0,Gray,4.0,Full Leather,Cash,Dirra City,6th of October,This week,280000
Renault,Kadjar,2022.0,SUV,Automatic,Benzine,100000.0,Black,5.0,Full Leather,Exchange,10th District,Nasr City,Less than a day,990000
Opel,Corsa,2005.0,Estate,Manual,Natural Gas,200000.0,Silver,4.0,Part Leather,Cash,Obour City,Cairo,Older than a week,180000
Seat,Arona,2025.0,Hatchback,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash,New Cairo,Cairo,Older than a week,1320000
Nissan,Sunny,2004.0,Sedan,Automatic,Benzine,170000.0,Gray,5.0,Full Leather,Cash,Mansura,Dakahlia,This week,360000
Mercedes-Benz,C180,2023.0,Sedan,Automatic,Benzine,41000.0,Red,5.0,Full Leather,Cash,Nasr City,Cairo,Older than a week,3400000
Honda,Civic,2020.0,Sedan,Automatic,Benzine,105000.0,Burgundy,5.0,Full Leather,Cash,New Cairo,Cairo,This week,1250000
Mercedes-Benz,A200,2023.0,Sedan,Automatic,Benzine,1800.0,Gray,5.0,Full Leather,Cash or Installment,Smoha,Alexandria,Older than a week,2600000
MG,MG 5,2022.0,Sedan,Automatic,Benzine,80000.0,White,5.0,Full Leather,Cash or Installment,Nasr City,Cairo,Older than a week,640000
Jac,S3,2018.0,Hatchback,Automatic,Benzine,218000.0,Silver,5.0,Part Leather,Cash,Hadayek October,Giza,Less than a day,600000
Fiat,Shahin,2001.0,Sedan,Manual,Diesel,1.0,White,5.0,Full Leather,Cash,Helwan,Cairo,This week,130000
Opel,Corsa,2000.0,Sedan,Manual,Benzine,160000.0,Silver,5.0,Full Leather,Cash,Baltim,Kafr al-Sheikh,This week,155000
Renault,Kadjar,2019.0,SUV,Automatic,Benzine,92000.0,Red,5.0,Full Leather,Cash,5th Settlement,New Cairo,Older than a week,950000
Peugeot,3008,2013.0,Hatchback,Automatic,Benzine,210000.0,Silver,5.0,Full Leather,Cash,Al Amiriyyah,Cairo,Older than a week,600000
Mitsubishi,Galant,1989.0,Estate,Manual,Benzine,190.0,Gold,4.0,Full Leather,Cash,Kilo 21,Agami,Less than a day,180000
Cupra,Leon,2025.0,Hatchback,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash or Installment,Heliopolis,Cairo,Older than a week,1780000
Fiat,Tipo,2021.0,Sedan,Automatic,Benzine,44000.0,Gray,5.0,Full Leather,Cash,Italian Square,Hadayek October,Older than a week,780000
Daewoo,Nubira,2004.0,Other,Automatic,Benzine,115500.0,Gold,4.0,Full Leather,Cash,Ard El Lewa,Giza,Less than a day,310000
Ford,Mondeo,2010.0,Sedan,Manual,Benzine,124000.0,Gold,5.0,Full Leather,Cash,Obour City,Cairo,This week,480000
Chevrolet,Optra,2014.0,Sedan,Automatic,Benzine,100000.0,Silver,5.0,Full Leather,Cash or Installment,Smoha,Alexandria,Older than a week,455000
Geely,Emgrand 7,2014.0,Sedan,Automatic,Benzine,300.0,Silver,5.0,Full Leather,Cash,Beni Suef City,Beni Suef,Older than a week,299999
Mercedes-Benz,GLA 200,2023.0,Hatchback,Automatic,Benzine,10000.0,Black,5.0,Full Leather,Cash,New Cairo,Cairo,This week,2950000
Ford,EcoSport,2018.0,SUV,Automatic,Benzine,90000.0,Black,4.0,Part Leather,Cash,New Maadi,Maadi,This week,780000
Chevrolet,Optra,2025.0,Sedan,Automatic,Benzine,115500.0,Red,5.0,Full Leather,Installments,Mansura,Dakahlia,Less than a day,800000
BYD,Song Plus,2025.0,SUV,Automatic,Electric,115500.0,Gray,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,Older than a week,1850000
Mercedes-Benz,GLC 300,2025.0,SUV,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash or Installment,Smoha,Alexandria,Older than a week,5900000
Mercedes-Benz,C180,2000.0,Sedan,Automatic,Benzine,155000.0,Black,4.0,Full Leather,Cash,Heliopolis,Cairo,This week,530000
Hyundai,Tucson,2023.0,Hatchback,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash or Installment,Nasr City,Cairo,This week,2300000
Fiat,127,1974.0,Hatchback,Manual,Benzine,40000.0,Blue- Navy Blue,4.0,Full Leather,Cash,Nasr City,Cairo,Older than a week,40000
Jeep,Grand Cherokee,2018.0,4X4,Automatic,Benzine,9000.0,Black,5.0,Full Leather,Cash,Maamoura,Alexandria,Older than a week,3100000
Skoda,Octavia,2025.0,Sedan,Automatic,Benzine,115500.0,White,5.0,Full Leather,Exchange,5th Settlement,New Cairo,This week,2150000
Porsche,Macan,2024.0,SUV,Automatic,Benzine,12000.0,Gray,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,Older than a week,5350000
BMW,218,2020.0,Sedan,Automatic,Benzine,95000.0,Blue- Navy Blue,5.0,Full Leather,Cash,5th Settlement,New Cairo,Older than a week,1500000
Mitsubishi,Pajero,2022.0,4X4,Automatic,Benzine,68000.0,White,7.0,Full Leather,Cash,7th District,6th of October,Less than a day,3200000
Suzuki,Swift,1997.0,Estate,Manual,Benzine,1.0,Gray,5.0,Full Leather,Cash,Fayoum City,Fayoum,Less than a day,90000
Mitsubishi,Xpander,2024.0,SUV,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash,Nasr City,Cairo,Less than a day,1350000
Daewoo,Lanos,2001.0,Sedan,Manual,Benzine,170000.0,Blue- Navy Blue,5.0,Full Leather,Cash,Faisal,Giza,This week,275000
Volkswagen,Golf,1987.0,Hatchback,Manual,Benzine,500000.0,Red,5.0,Cloth,Cash,El Maadi,Maadi,Older than a week,105000
Volkswagen,Tiguan,2025.0,SUV,Automatic,Benzine,115500.0,White,5.0,Full Leather,Cash or Installment,Heliopolis,Cairo,Older than a week,2560000
Daewoo,Lanos,2007.0,Sedan,Manual,Benzine,281000.0,Green,5.0,Cloth,Cash,Janna,Obour City,Less than a day,240000
Toyota,Corolla,2020.0,Sedan,Automatic,Benzine,170000.0,Black,5.0,Full Leather,Cash,Borg al-Arab,Alexandria,This week,925000
Fiat,500X,2024.0,Hatchback,Automatic,Benzine,115500.0,Blue- Navy Blue,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,This week,1160000
Hyundai,Tucson,2019.0,Hatchback,Automatic,Benzine,130000.0,Blue- Navy Blue,5.0,Full Leather,Cash,Heliopolis,Cairo,Less than a day,1290000
Skoda,Kodiaq,2025.0,Estate,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash,Madinaty,Cairo,Older than a week,3150000
Citroen,C5,2017.0,Sedan,Automatic,Benzine,198000.0,Silver,5.0,Full Leather,Cash,Sheikh Zayed,Giza,This week,680000
Chery,Tiggo 3,2022.0,SUV,Automatic,Benzine,30000.0,Blue- Navy Blue,5.0,Full Leather,Cash,Heliopolis,Cairo,This week,725000
Land Rover,Velar,2024.0,SUV,Automatic,Benzine,115500.0,Black,4.0,Full Leather,Cash or Installment,Heliopolis,Cairo,Less than a day,5800000
Speranza,A516,2010.0,Sedan,Automatic,Benzine,200.0,Gray,4.0,Full Leather,Cash,6th of October,Giza,This week,225000
Chana,Benni,2008.0,Hatchback,Manual,Benzine,61.0,Gold,5.0,Full Leather,Cash,El Maadi,Maadi,This week,160000
Audi,Q3,2025.0,SUV,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,Older than a week,2925000
Mazda,3,2008.0,Sedan,Automatic,Benzine,260000.0,Black,4.0,Cloth,Cash,4th District,6th of October,Older than a week,320000
Chevrolet,Cruze,2010.0,Sedan,Automatic,Benzine,180000.0,Red,5.0,Full Leather,Cash,Gamasa,Dakahlia,This week,350000
Skoda,Octavia,2000.0,Sedan,Manual,Benzine,500000.0,Silver,4.0,Full Leather,Cash,Obour City,Cairo,This week,450000
BMW,316,2014.0,Sedan,Automatic,Benzine,141000.0,Gray,5.0,Full Leather,Cash,Smoha,Alexandria,This week,1200000
Suzuki,Alto,2016.0,Sedan,Manual,Benzine,186000.0,Black,5.0,Full Leather,Cash,Warraq,Giza,This week,280000
Mercedes-Benz,CLA 200,2025.0,Sedan,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash,Nasr City,Cairo,Less than a day,3300000
Jetour,Other,2025.0,SUV,Automatic,Benzine,115500.0,Silver,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,Older than a week,1825000
Peugeot,206,2012.0,Hatchback,Manual,Benzine,172000.0,Blue- Navy Blue,4.0,Cloth,Cash,Bienestar,Mokattam,Older than a week,290000
Kia,Sorento,2020.0,SUV,Automatic,Benzine,87000.0,Blue- Navy Blue,5.0,Full Leather,Cash,Sheikh Zayed,Giza,This week,1750000
Hyundai,Accent,2010.0,Sedan,Automatic,Benzine,365000.0,Black,5.0,Full Leather,Cash,6th of October,Giza,Less than a day,415000
Mercedes-Benz,C180,2019.0,Sedan,Automatic,Benzine,177000.0,Black,5.0,Full Leather,Cash,New Cairo,Cairo,This week,2100000
Fiat,Tipo,2020.0,Sedan,Manual,Benzine,135000.0,Silver,4.0,Full Leather,Cash,Mandara,Alexandria,Older than a week,500000
Kia,Rio,2003.0,Other,Manual,Benzine,30000.0,Burgundy,5.0,Full Leather,Cash,Kabbary,Alexandria,Less than a day,240000
Kia,Sportage,2017.0,4X4,Automatic,Benzine,149000.0,Silver,4.0,Full Leather,Cash,Shirbin,Dakahlia,Less than a day,1310000
Mercedes-Benz,GLC 200,2023.0,4X4,Automatic,Benzine,25000.0,Black,5.0,Full Leather,Cash,Madinaty,Cairo,Older than a week,4650000
Mercedes-Benz,Other,2022.0,Sports / Coupe,Automatic,Benzine,19000.0,Black,5.0,Part Leather,Cash,Rehab City Compound,New Cairo,Older than a week,6700000
Suzuki,Maruti,2009.0,Hatchback,Manual,Benzine,127000.0,Silver,5.0,Cloth,Cash,Obour City,Cairo,Older than a week,163000
Mitsubishi,Eclipse,2025.0,4X4,Automatic,Benzine,115500.0,White,5.0,Full Leather,Cash,Amreya,Alexandria,Older than a week,1650000
BMW,418,2016.0,Sedan,Automatic,Benzine,55000.0,Black,5.0,Full Leather,Cash,Nasr City,Cairo,Older than a week,1475000
Land Rover,Velar,2025.0,SUV,Automatic,Benzine,115500.0,White,5.0,Full Leather,Cash,5th Settlement,New Cairo,This week,5850000
Jeep,Grand Cherokee,2016.0,4X4,Automatic,Benzine,198000.0,Gray,5.0,Full Leather,Cash,Maadi,Cairo,Less than a day,1700000
Chevrolet,Lanos,2014.0,Sedan,Manual,Benzine,78800.0,Red,5.0,Full Leather,Cash,Damanhour,Beheira,Less than a day,280000
BMW,X5,2015.0,4X4,Automatic,Benzine,295.0,Brown,5.0,Full Leather,Cash,Garden City,Cairo,This week,2250000
Mercedes-Benz,GLA 200,2025.0,SUV,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,Less than a day,3550000
Land Rover,Defender,2020.0,4X4,Automatic,Benzine,10000.0,White,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,This week,7000000
Mercedes-Benz,GLA 200,2018.0,Other,Automatic,Benzine,79000.0,Black,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,Older than a week,1750000
BMW,320,2018.0,Sedan,Automatic,Benzine,163000.0,Blue- Navy Blue,5.0,Full Leather,Cash or Installment,Heliopolis,Cairo,Less than a day,1580000
Chevrolet,N300,2012.0,Sedan,Manual,Benzine,160000.0,Black,5.0,Full Leather,Cash,Helwan,Cairo,Older than a week,265000
Hyundai,Elantra,2021.0,Sports / Coupe,Automatic,Benzine,70000.0,Burgundy,4.0,Full Leather,Cash,Garden City,6th of October,This week,1150000
Fiat,Regata,1985.0,Sedan,Manual,Benzine,300000.0,Beige,5.0,Full Leather,Cash,Gesr Al Suez,Cairo,This week,69000
Volkswagen,ID4,2024.0,Hatchback,Automatic,Electric,115500.0,Gray,5.0,Full Leather,Cash,Beit Al Watan,New Damietta,This week,2050000
Fiat,Shahin,2006.0,Sedan,Manual,Benzine,1.0,White,5.0,Full Leather,Cash,Abasiya,Cairo,Older than a week,100000
Chevrolet,Cruze,2011.0,Sedan,Automatic,Benzine,313500.0,Silver,5.0,Full Leather,Cash,Madinaty,Cairo,Older than a week,400000
Skoda,Octavia,1998.0,Sedan,Manual,Benzine,195000.0,Black,5.0,Velour,Cash,Al Amiriyyah,Cairo,This week,300000
Renault,Duster,2021.0,SUV,Automatic,Benzine,130000.0,Blue- Navy Blue,5.0,Full Leather,Installments,Nasr City,Cairo,This week,800000
Hyundai,Tucson,2025.0,SUV,Automatic,Benzine,115500.0,Black,5.0,Full Leather,Cash or Installment,Nasr City,Cairo,This week,2250000
Land Rover,Range Rover,2022.0,SUV,Automatic,Benzine,52000.0,Blue- Navy Blue,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,Older than a week,4500000
Seat,Ibiza,2020.0,Hatchback,Automatic,Benzine,158000.0,Burgundy,5.0,Full Leather,Cash,Nasr City,Cairo,This week,900000
Nissan,Sunny,2026.0,Sedan,Automatic,Benzine,115500.0,Silver,5.0,Full Leather,Cash or Installment,Nasr City,Cairo,Older than a week,725000
Kia,Sportage,2025.0,SUV,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,This week,1905000
Skoda,Felecia,1999.0,Sedan,Manual,Benzine,225000.0,Red,5.0,Full Leather,Cash,Al Hadrah,Alexandria,Older than a week,140000
Cupra,Terramar,2025.0,SUV,Automatic,Benzine,115500.0,White,5.0,Full Leather,Cash or Installment,New Cairo,Cairo,Older than a week,2425000
Peugeot,406,2000.0,Sedan,Automatic,Benzine,150000.0,Silver,5.0,Full Leather,Cash,Al Hadrah,Alexandria,Older than a week,255000
Toyota,Camry,2025.0,Sedan,Automatic,Benzine,115500.0,Gray,5.0,Full Leather,Cash or Installment,5th Settlement,New Cairo,This week,5500000
Kia,Shuma,1999.0,Sedan,Automatic,Benzine,250000.0,Black,5.0,Full Leather,Cash,New Cairo,Cairo,Older than a week,250000
Opel,Insignia,2016.0,Sedan,Automatic,Benzine,217000.0,Burgundy,5.0,Full Leather,Cash,Arena City Towers Compound,Nasr City,This week,865000
Jeep,Grand Cherokee,2018.0,4X4,Automatic,Benzine,94000.0,Black,5.0,Full Leather,Cash or Installment,Heliopolis,Cairo,This week,2500000
Chery,Envy,2017.0,Sedan,Manual,Benzine,395.0,Gray,4.0,Full Leather,Cash,Saft El Laban,Giza,Older than a week,270000
Chevrolet,Aveo,2019.0,Sedan,Automatic,Benzine,76000.0,Gray,5.0,Full Leather,Cash,Madinaty,Cairo,This week,497000
Fiat,Punto,1994.0,Hatchback,Manual,Benzine,500.0,Burgundy,4.0,Full Leather,Cash,Imbaba,Giza,Less than a day,140000
Jeep,Wrangler,2012.0,4X4,Automatic,Benzine,165000.0,Black,6.0,Full Leather,Cash,Nasr City,Cairo,This week,1100000
Chevrolet,Lanos,2016.0,Other,Manual,Benzine,130000.0,Silver,4.0,Cloth,Cash,Manshiyya,Alexandria,Older than a week,345000
Chevrolet,Captiva,2022.0,4X4,Automatic,Benzine,107000.0,Black,5.0,Full Leather,Cash,Ashmon,Monufia,Less than a day,1150000
Chevrolet,Cruze,2015.0,Sedan,Automatic,Benzine,220000.0,Gray,5.0,Full Leather,Cash,Nasr City,Cairo,Older than a week,530000
MG,ZS,2022.0,Hatchback,Automatic,Benzine,97000.0,Blue- Navy Blue,5.0,Full Leather,Cash,New Damietta,Damietta,This week,820000
MG,MG 5,2020.0,Sedan,Automatic,Benzine,90000.0,Silver,5.0,Full Leather,Cash,New Cairo,Cairo,This week,690000
Renault,Megane,2009.0,Sports / Coupe,Automatic,Benzine,200000.0,Silver,5.0,Full Leather,Cash,New Heliopolis,Cairo,This week,500000
Kia,Picanto,2017.0,Hatchback,Automatic,Benzine,65200.0,Red,5.0,Full Leather,Cash,Sheraton,Cairo,Less than a day,650000
Daewoo,Lanos,2008.0,Sedan,Manual,Benzine,256000.0,Blue- Navy Blue,5.0,Cloth,Cash,Nasr City,Cairo,Less than a day,265000
Hyundai,Accent,2001.0,Sedan,Automatic,Benzine,350000.0,Black,5.0,Full Leather,Cash,Al Feshn,Beni Suef,This week,220000
Speranza,Envy,2014.0,Sedan,Manual,Benzine,153000.0,Black,4.0,Full Leather,Cash,Mostakbal City,Cairo,Less than a day,350000
Renault,Clio,2005.0,Sedan,Automatic,Benzine,175000.0,Blue- Navy Blue,5.0,Full Leather,Cash,8th District,6th of October,Less than a day,270000
Speranza,A620,2007.0,Other,Automatic,Benzine,165000.0,Black,4.0,Full Leather,Cash,Hadayek al-Ahram,Giza,This week,230000
GMC,Hummer EV,2025.0,SUV,Automatic,Electric,10000.0,Black,5.0,Full Leather,Cash,New Cairo,Cairo,Older than a week,5100000
Renault,Logan,2016.0,Sedan,Automatic,Benzine,148000.0,Black,5.0,Full Leather,Cash,Atssa,Fayoum,Older than a week,285000
Renault,Sandero,2016.0,Hatchback,Automatic,Benzine,93000.0,Blue- Navy Blue,5.0,Full Leather,Cash,1st Settlement,New Cairo,This week,475000
Lada,Samara,2004.0,Sedan,Manual,Benzine,1.0,Silver,4.0,Full Leather,Cash,6th of October,Giza,Older than a week,90000
Daewoo,Lanos,2008.0,Sedan,Manual,Benzine,175000.0,Blue- Navy Blue,4.0,Full Leather,Cash,Salam City,Cairo,Less than a day,260000
Peugeot,308 SW,2011.0,Sedan,Automatic,Benzine,200000.0,Silver,5.0,Full Leather,Cash,Mokattam,Cairo,Older than a week,480000
Kia,Sportage,2023.0,Hatchback,Automatic,Benzine,19900.0,Black,5.0,Full Leather,Cash,Zezenia,Alexandria,This week,1980000
Renault,Logan,2015.0,Sedan,Automatic,Benzine,165.0,Red,4.0,Full Leather,Cash,Damanhour,Beheira,Less than a day,420000
